"Stakeholder","Province","District","Product","Reporting_Month","Reporting_Year","Health_Facility","opening_balance","received_balance","issue_balance","closing_balance","adjustment_positive","adjustment_negative","avg_consumption","new","old","reporting_date","created_date","last_update","ip_address"
"PPHI","Sindh","Badin","3-Month Inj","10","2015","GD Motan Chandio","1","0","0","1","0","0","2","","","1-10-2015","12-11-2015 14:02:59","12-11-2015 14:02:59","59.103.206.173"
"PPHI","Sindh","Badin","Implanon","10","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-10-2015","12-11-2015 14:02:59","12-11-2015 14:02:59","59.103.206.173"
"PPHI","Sindh","Badin","Jadelle","10","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-10-2015","12-11-2015 14:02:59","12-11-2015 14:02:59","59.103.206.173"
"PPHI","Sindh","Badin","Condom","11","2015","GD Motan Chandio","120","100","70","150","0","0","93","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","POP","11","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","COC","11","2015","GD Motan Chandio","12","0","0","12","0","0","5","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","ECP","11","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","11","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","11","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","11","2015","GD Motan Chandio","0","0","0","0","0","0","4","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","11","2015","GD Motan Chandio","1","0","0","1","0","0","2","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","11","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","11","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2015","2-12-2015 10:51:32","2-12-2015 10:51:32","221.120.204.202"
"PPHI","Sindh","Badin","Condom","12","2015","GD Motan Chandio","150","0","0","150","0","0","93","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","POP","12","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","COC","12","2015","GD Motan Chandio","12","0","0","12","0","0","5","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","ECP","12","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","12","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","12","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","12","2015","GD Motan Chandio","0","0","0","0","0","0","4","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","12","2015","GD Motan Chandio","1","0","0","1","0","0","2","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","12","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","12","2015","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2015","2-1-2016 10:16:06","2-1-2016 10:16:06","221.120.204.202"
"PPHI","Sindh","Badin","Condom","1","2016","GD Motan Chandio","150","0","110","40","0","0","80","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","POP","1","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","COC","1","2016","GD Motan Chandio","12","0","0","13","1","0","5","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","ECP","1","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","Copper-T-380A","1","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","Multiload","1","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","2-Month Inj","1","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","3-Month Inj","1","2016","GD Motan Chandio","1","0","0","12","11","0","2","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","Implanon","1","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","Jadelle","1","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:26:50","17-2-2016 13:26:50","119.156.4.212"
"PPHI","Sindh","Badin","Condom","2","2016","GD Motan Chandio","40","0","20","20","0","0","67","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","POP","2","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","COC","2","2016","GD Motan Chandio","13","0","3","10","0","0","3","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","ECP","2","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","2","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","2","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","2","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","2","2016","GD Motan Chandio","12","0","10","2","0","0","5","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","2","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","2","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 16:12:16","11-3-2016 16:12:16","221.120.204.202"
"PPHI","Sindh","Badin","Condom","3","2016","GD Motan Chandio","20","0","20","0","0","0","50","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","POP","3","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","COC","3","2016","GD Motan Chandio","10","0","1","9","0","0","2","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","ECP","3","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","3","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","3","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","3","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","3","2016","GD Motan Chandio","2","0","0","2","0","0","5","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","3","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","3","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-3-2016","16-4-2016 11:27:16","16-4-2016 11:27:16","221.120.204.202"
"PPHI","Sindh","Badin","Condom","4","2016","GD Motan Chandio","0","0","0","0","0","0","50","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","POP","4","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","COC","4","2016","GD Motan Chandio","9","0","0","9","0","0","2","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","ECP","4","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","Copper-T-380A","4","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","Multiload","4","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","2-Month Inj","4","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","3-Month Inj","4","2016","GD Motan Chandio","2","0","0","2","0","0","5","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","Implanon","4","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","Jadelle","4","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-4-2016","19-5-2016 10:59:06","19-5-2016 10:59:06","192.168.150.119"
"PPHI","Sindh","Badin","Condom","5","2016","GD Motan Chandio","0","0","0","0","0","0","50","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","POP","5","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","COC","5","2016","GD Motan Chandio","9","0","0","9","0","0","2","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","ECP","5","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","Copper-T-380A","5","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","Multiload","5","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","2-Month Inj","5","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","3-Month Inj","5","2016","GD Motan Chandio","2","0","0","2","0","0","5","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","Implanon","5","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","Jadelle","5","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-5-2016","12-7-2016 13:46:11","12-7-2016 13:46:11","192.168.150.119"
"PPHI","Sindh","Badin","Condom","6","2016","GD Motan Chandio","0","0","0","0","0","0","50","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","POP","6","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","COC","6","2016","GD Motan Chandio","9","0","0","9","0","0","2","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","ECP","6","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","Copper-T-380A","6","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","Multiload","6","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","2-Month Inj","6","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","3-Month Inj","6","2016","GD Motan Chandio","2","0","0","2","0","0","5","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","Implanon","6","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","Jadelle","6","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-6-2016","10-8-2016 16:02:35","10-8-2016 16:02:35","192.168.150.119"
"PPHI","Sindh","Badin","Condom","7","2016","GD Motan Chandio","0","0","0","0","0","0","50","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","POP","7","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","COC","7","2016","GD Motan Chandio","9","0","0","9","0","0","2","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","ECP","7","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","Copper-T-380A","7","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","Multiload","7","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","2-Month Inj","7","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","3-Month Inj","7","2016","GD Motan Chandio","2","0","0","2","0","0","5","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","Implanon","7","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","Jadelle","7","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-7-2016","22-8-2016 12:33:24","22-8-2016 12:33:24","192.168.150.119"
"PPHI","Sindh","Badin","Condom","8","2016","GD Motan Chandio","0","0","0","0","0","0","50","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","POP","8","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","COC","8","2016","GD Motan Chandio","9","30","4","35","0","0","3","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","ECP","8","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","Copper-T-380A","8","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","Multiload","8","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","2-Month Inj","8","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","3-Month Inj","8","2016","GD Motan Chandio","2","0","0","2","0","0","5","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","Implanon","8","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","Jadelle","8","2016","GD Motan Chandio","0","10","1","9","0","0","1","","","1-8-2016","16-9-2016 13:12:35","16-9-2016 13:12:35","192.168.150.119"
"PPHI","Sindh","Badin","Condom","9","2016","GD Motan Chandio","0","100","40","60","0","0","27","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","POP","9","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","COC","9","2016","GD Motan Chandio","35","0","5","30","0","0","3","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","ECP","9","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","Copper-T-380A","9","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","Multiload","9","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","2-Month Inj","9","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","3-Month Inj","9","2016","GD Motan Chandio","2","20","3","19","0","0","5","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","Implanon","9","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","Jadelle","9","2016","GD Motan Chandio","9","0","1","8","0","0","1","","","1-9-2016","6-10-2016 19:35:22","6-10-2016 19:35:22","192.168.150.119"
"PPHI","Sindh","Badin","Condom","10","2016","GD Motan Chandio","60","0","20","40","0","0","27","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","POP","10","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","COC","10","2016","GD Motan Chandio","30","0","1","29","0","0","3","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","ECP","10","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","Copper-T-380A","10","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","Multiload","10","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","2-Month Inj","10","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","3-Month Inj","10","2016","GD Motan Chandio","19","0","1","18","0","0","5","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","Implanon","10","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","Jadelle","10","2016","GD Motan Chandio","8","0","0","8","0","0","1","","","1-10-2016","10-11-2016 13:26:41","10-11-2016 13:26:41","59.103.211.228"
"PPHI","Sindh","Badin","Condom","11","2016","GD Motan Chandio","40","0","40","0","0","0","33","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","POP","11","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","COC","11","2016","GD Motan Chandio","29","0","3","26","0","0","3","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","ECP","11","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","Copper-T-380A","11","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","Multiload","11","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","2-Month Inj","11","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","3-Month Inj","11","2016","GD Motan Chandio","18","0","2","16","0","0","2","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","Implanon","11","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","Jadelle","11","2016","GD Motan Chandio","8","0","0","8","0","0","1","","","1-11-2016","6-12-2016 22:37:51","6-12-2016 22:37:51","59.103.211.54"
"PPHI","Sindh","Badin","Condom","12","2016","GD Motan Chandio","0","0","0","0","0","0","33","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","POP","12","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","COC","12","2016","GD Motan Chandio","26","0","4","18","0","4","3","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","ECP","12","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","12","2016","GD Motan Chandio","0","0","0","5","5","0","0","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","12","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","12","2016","GD Motan Chandio","0","0","0","0","0","0","4","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","12","2016","GD Motan Chandio","16","5","3","16","0","2","2","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","12","2016","GD Motan Chandio","0","0","0","0","0","0","0","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","12","2016","GD Motan Chandio","8","0","1","7","0","0","1","","","1-12-2016","2-1-2017 14:22:20","2-1-2017 14:22:20","221.120.204.202"
"PPHI","Sindh","Badin","Condom","1","2017","GD Motan Chandio","0","100","80","20","0","0","47","","","1-1-2017","9-2-2017 02:00:34","9-2-2017 02:00:34","119.154.239.97"
"PPHI","Sindh","Badin","POP","1","2017","GD Motan Chandio","0","0","0","0","0","0","0","","","1-1-2017","9-2-2017 02:00:34","9-2-2017 02:00:34","119.154.239.97"
"PPHI","Sindh","Badin","COC","1","2017","GD Motan Chandio","18","0","1","17","0","0","3","","","1-1-2017","9-2-2017 02:00:34","9-2-2017 02:00:34","119.154.239.97"
"PPHI","Sindh","Badin","ECP","1","2017","GD Motan Chandio","0","0","0","0","0","0","0","","","1-1-2017","9-2-2017 02:00:34","9-2-2017 02:00:34","119.154.239.97"
"PPHI","Sindh","Badin","Copper-T-380A","1","2017","GD Motan Chandio","5","0","0","5","0","0","0","","","1-1-2017","9-2-2017 02:00:34","9-2-2017 02:00:34","119.154.239.97"
